OID_,Shape_Leng,Shape_Area,ET_mean_2001,ET_mean_2005,ET_mean_2010,ET_mean_2015,ET_mean_2020,ET_mean__5,zone,LULC_Code,Litho,aspect,curvature,elevation,rain,Location,centroid_lat,centroid_lon,names_LULC_Code,names_Litho,gw_pot,gwp_class,slope,hillshade,urban_1995,urban_2000,urban_2005,urban_2010,urban_2015,urban_name_1995,urban_name_2000,urban_name_2005,urban_name_2010,urban_name_2015,
5258,0.01796,2.02E-05,97.08571429,113.7096774,89.24242424,112.4375,184.2352941,107.1543514,NA,4,14,192.5334832,0.169291478,1702.598456,1618.177856,Mussoorie,30.41867585,78.15960064,Forest,14,5.714285714,2,30.3691,192.359,,,,,,,,,,,
5259,0.01796,2.02E-05,99.36363636,115.6060606,88.52941176,112.2058824,184.1764706,108.9424342,NA,4,14,154.0013308,-0.108014098,1711.560886,1618.177856,Mussoorie,30.41867585,78.16409064,Forest,14,5.040590406,2,28.2577,197.066,,,,,,,,,,,
5260,0.01796,2.02E-05,98.21212121,114.7741935,85.4,106.7333333,151.4117647,106.1793215,NA,4,14,258.7439958,-0.035466091,1801.027027,1618.177856,Mussoorie,30.41867585,78.16858064,Forest,14,5.405405405,2,24.3467,200.452,,,,,,,,,,,
5261,0.01796,2.02E-05,40.26470588,80.08333333,53.86111111,59.48387097,71.05263158,59.26365055,NA,4,14,162.5275063,0.367428713,1894.232472,1618.177856,Mussoorie,30.41867585,78.17307064,Forest,14,5.040590406,2,27.4831,122.262,,,,,,,,,,,
5262,0.01796,2.02E-05,40.26470588,80.08333333,53.86111111,59.48387097,71.05263158,59.26365055,NA,4,14,102.8813113,-0.087281914,1694.08046,1618.177856,Mussoorie,30.41867585,78.17756064,Forest,14,4.689655172,2,29.9687,100.475,,,,,,,,,,,
5263,0.01796,2.02E-05,40.5,71.05714286,57.47222222,64,78.10526316,59.40184049,NA,4,17,111.588285,0.15667715,1549.271698,1618.177856,Mussoorie,30.41867585,78.18205064,Forest,17,3.388679245,2,32.3407,114.313,,,,,,,,,,,
5264,0.01796,2.02E-05,40.30555556,73.91428571,59.10810811,60.52941176,72.78947368,61.36068111,NA,4,17,163.9543007,-0.23237887,1442.114068,1618.177856,Mussoorie,30.41867585,78.18654064,Forest,17,4.532319392,2,29.8398,132.335,,,,,,,,,,,
5265,0.01796,2.02E-05,77.97297297,116.5151515,89.66666667,109.9210526,105.95,101.5838415,NA,4,15,189.8628901,-0.313100736,1481.992218,1437.418579,Mussoorie,30.41867585,78.19103064,Forest,15,5.859922179,2,32.71,116.241,,,,,,,,,,,
5266,0.01796,2.02E-05,53.68421053,86.47222222,63.23529412,65.05,74.68421053,69.52694611,NA,4,15,245.4008625,-0.197881396,1539.66791,1437.418579,Mussoorie,30.41867585,78.19552064,Forest,15,5.164179104,2,30.2055,174.851,,,,,,,,,,,
5267,0.01796,2.02E-05,0,0,0,0,0,0,NA,4,15,263.6245001,-0.002401495,1655.713725,1437.418579,Mussoorie,30.41867585,78.20001064,Forest,15,4.109803922,2,34.1075,212.004,,,,,,,,,,,
5268,0.01796,2.02E-05,111.6666667,133.7647059,108.21875,129.0833333,170.0555556,122.4477848,NA,4,15,252.8532933,-0.204430604,1784.085502,1437.418579,Raipur,30.41867585,78.20450064,Forest,15,4.037174721,2,36.5487,190.167,,,,,,,,,,,
5269,0.01796,2.02E-05,112.4242424,147,98.97142857,135.1764706,167.6,126.5802862,NA,4,15,240.7120087,0.1678205,1944.045802,1437.418579,Raipur,30.41867585,78.20899064,Forest,15,4.015267176,2,30.8794,184.019,,,,,,,,,,,
5270,0.01796,2.02E-05,105.1935484,135.5833333,106.0571429,135.3333333,155.3333333,125.4889241,NA,4,15,221.2566802,0.106360943,2050.669173,1437.418579,Raipur,30.41867585,78.21348064,Forest,15,4.007518797,2,35.2691,129.94,,,,,,,,,,,
5271,0.01796,2.02E-05,52.06451613,119.1818182,99.82352941,108.7428571,105.6875,102.200313,NA,4,15,136.6610728,0.260089989,2097.730337,1437.418579,Raipur,30.41867585,78.21797064,Forest,15,4.02247191,2,29.3185,111.502,,,,,,,,,,,
5272,0.01796,2.02E-05,81.40625,109.5555556,85.54285714,103.1428571,97.77777778,100.0311042,NA,4,15,187.8974696,-0.122476238,2017.402299,1437.418579,Raipur,30.41867585,78.22246064,Forest,15,4.015325671,2,30.6077,129.636,,,,,,,,,,,
5273,0.01796,2.02E-05,72.85294118,101.6285714,85,102.4871795,105.3333333,94.25271318,NA,3,15,177.6275198,-0.126105164,2015.725926,1437.418579,Raipur,30.41867585,78.22695064,Bareland,15,4.007407407,2,33.1913,91.4,,,,,,,,,,,
5274,0.01796,2.02E-05,78.81081081,107.5757576,92.71428571,106.025,111.625,97.16820988,NA,4,15,165.0093103,0.241110087,2033.509804,1437.418579,Raipur,30.41867585,78.23144064,Forest,15,4,2,29.8853,87.4275,,,,,,,,,,,
5275,0.01796,2.02E-05,102.9393939,126.5588235,107.8,130.3823529,152.4,124.888189,NA,4,15,153.0886392,-0.109680215,1908.708955,1437.418579,Raipur,30.41867585,78.23593064,Forest,15,4,2,32.1877,70.3022,,,,,,,,,,,
5276,0.01796,2.02E-05,102.9393939,126.5588235,107.8,130.3823529,152.4,124.888189,NA,4,11,249.4169395,-0.284353741,1907.705426,1372.611479,Raipur,30.41867585,78.24042064,Forest,11,2.054263566,1,27.5316,188.984,,,,,,,,,,,
5277,0.01796,2.02E-05,101.9090909,119.6764706,92.6969697,129.2,153.7647059,121.5063091,NA,4,11,259.0796828,-0.010710852,2119.019011,1368.561035,Raipur,30.41867585,78.24491064,Forest,11,2,1,31.7393,199.867,,,,,,,,,,,
5278,0.01796,2.02E-05,44.27027027,71.71794872,54.52777778,64.76315789,87.11764706,64.50151057,NA,4,10,212.7977885,0.144308961,2271.452174,1368.561035,Raipur,30.41867585,78.24940064,Forest,10,,,26.902,138.772,,,,,,,,,,,
5279,0.01796,2.02E-05,107.6111111,120.8888889,87.08333333,110.9761905,122.3333333,109.119697,NA,4,10,213.6042993,0.207437232,2334.414414,1368.561035,Raipur,30.41867585,78.25389064,Forest,10,,,25.1382,137.621,,,,,,,,,,,
5280,0.01796,2.02E-05,44.48571429,71.83333333,53.48484848,65.625,82.55555556,62.73302469,NA,4,10,246.5170017,0.115672006,2400.833333,1368.561035,Raipur,30.41867585,78.25838064,Forest,10,,,13.4891,187.778,,,,,,,,,,,
5281,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Raipur,30.41867585,78.26287064,0,0,,,,,,,,,,,,,,,
5282,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Raipur,30.41867585,78.26736064,0,0,,,,,,,,,,,,,,,
5283,0.01796,2.02E-05,64.84375,84.78787879,57.71428571,77.85294118,75.10526316,74.61821086,NA,4,16,176.7760733,0.145551474,2587.710145,1368.561035,Raipur,30.41867585,78.27185064,Forest,16,,,31.8165,71.9592,,,,,,,,,,,
5284,0.01796,2.02E-05,63.375,79.41176471,69.83333333,88.63636364,81.78947368,76.96012759,NA,4,16,201.1891057,0.636439023,2622.910714,1368.561035,Tehri,30.41867585,78.27634064,Forest,16,2,1,32.6627,103.568,,,,,,,,,,,
5285,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Tehri,30.41867585,78.28083064,0,0,,,,,,,,,,,,,,,
5286,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Tehri,30.41867585,78.28532064,0,0,,,,,,,,,,,,,,,
5287,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Tehri,30.41867585,78.28981064,0,0,,,,,,,,,,,,,,,
5288,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Tehri,30.41867585,78.29430064,0,0,,,,,,,,,,,,,,,
5289,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Tehri,30.41867585,78.29879064,0,0,,,,,,,,,,,,,,,
5290,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Tehri,30.41867585,78.30328064,0,0,,,,,,,,,,,,,,,
5291,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Tehri,30.41867585,78.30777064,0,0,,,,,,,,,,,,,,,
5292,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Vikasnagar,30.42316585,77.82734064,0,0,,,,,,,,,,,,,,,
5293,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Vikasnagar,30.42316585,77.83183064,0,0,,,,,,,,,,,,,,,
5294,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Vikasnagar,30.42316585,77.83632064,0,0,,,,,,,,,,,,,,,
5295,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Vikasnagar,30.42316585,77.84081064,0,0,,,,,,,,,,,,,,,
5296,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Vikasnagar,30.42316585,77.84530064,0,0,,,,,,,,,,,,,,,
5297,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Vikasnagar,30.42316585,77.84979064,0,0,,,,,,,,,,,,,,,
5298,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Vikasnagar,30.42316585,77.85428064,0,0,,,,,,,,,,,,,,,
5299,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Vikasnagar,30.42316585,77.85877064,0,0,,,,,,,,,,,,,,,
5300,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Vikasnagar,30.42316585,77.86326064,0,0,,,,,,,,,,,,,,,
5301,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Vikasnagar,30.42316585,77.86775064,0,0,,,,,,,,,,,,,,,
5302,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Vikasnagar,30.42316585,77.87224064,0,0,,,,,,,,,,,,,,,
5303,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Vikasnagar,30.42316585,77.87673064,0,0,,,,,,,,,,,,,,,
5304,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Vikasnagar,30.42316585,77.88122064,0,0,,,,,,,,,,,,,,,
5305,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Vikasnagar,30.42316585,77.88571064,0,0,,,,,,,,,,,,,,,
5306,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Vikasnagar,30.42316585,77.89020064,0,0,,,,,,,,,,,,,,,
5307,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Vikasnagar,30.42316585,77.89469064,0,0,,,,,,,,,,,,,,,
5308,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Vikasnagar,30.42316585,77.89918064,0,0,,,,,,,,,,,,,,,
5309,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Vikasnagar,30.42316585,77.90367064,0,0,,,,,,,,,,,,,,,
5310,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Vikasnagar,30.42316585,77.90816064,0,0,,,,,,,,,,,,,,,
5311,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Mussoorie,30.42316585,77.91265064,0,0,,,,,,,,,,,,,,,
5312,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Mussoorie,30.42316585,77.91714064,0,0,,,,,,,,,,,,,,,
5313,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Mussoorie,30.42316585,77.92163064,0,0,,,,,,,,,,,,,,,
5314,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Mussoorie,30.42316585,77.92612064,0,0,,,,,,,,,,,,,,,
5315,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Mussoorie,30.42316585,77.93061064,0,0,,,,,,,,,,,,,,,
5316,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Mussoorie,30.42316585,77.93510064,0,0,,,,,,,,,,,,,,,
5317,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Mussoorie,30.42316585,77.93959064,0,0,,,,,,,,,,,,,,,
5318,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Mussoorie,30.42316585,77.94408064,0,0,,,,,,,,,,,,,,,
5319,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Mussoorie,30.42316585,77.94857064,0,0,,,,,,,,,,,,,,,
5320,0.01796,2.02E-05,0,0,0,0,0,0,NA,0,0,0,0,0,0,Mussoorie,30.42316585,77.95306064,0,0,,,,,,,,,,,,,,,
5321,0.01796,2.02E-05,81.03030303,111.8717949,81.6875,112.1212121,103.45,99.16401274,NA,0,1,163.1487187,0.122476242,869.5714286,1741.976929,Mussoorie,30.42316585,77.95755064,0,1,,,2.41902,,,,,,,,,,,,
5322,0.01796,2.02E-05,56.90909091,90.79411765,74.6,86.75,93.1,81.66314199,NA,4,4,193.3499073,0.174045183,917.1315789,1741.976929,Mussoorie,30.42316585,77.96204064,Forest,4,10,4,13.9752,146.192,,,,,,,,,,,
5323,0.01796,2.02E-05,63.42105263,125.4117647,91.86842105,84.55263158,127.3181818,94.04664723,NA,4,4,114.0687477,0.099511946,920.6428571,1741.976929,Mussoorie,30.42316585,77.96653064,Forest,4,6.107142857,2,14.6781,154.229,,,,,,,,,,,
5324,0.01796,2.02E-05,117.5526316,166.8571429,131.75,153,209.9047619,147.9714739,NA,4,1,174.075401,-0.112496695,869.4259259,1741.976929,Mussoorie,30.42316585,77.97102064,Forest,1,5.177777778,2,16.9388,154.141,,,,,,,,,,,
5325,0.01796,2.02E-05,121.3421053,163.8857143,125.6,146.9666667,209.5,143.3762376,NA,4,1,236.7412239,-0.095207944,919.5962264,1741.976929,Mussoorie,30.42316585,77.97551064,Forest,1,6.430188679,2,16.1635,176.306,,,,,,,,,,,
5326,0.01796,2.02E-05,118.3636364,177.7,119.1333333,138.75,208.7368421,140.6039076,NA,4,4,245.5832344,-0.104712509,995.5763359,1741.976929,Mussoorie,30.42316585,77.98000064,Forest,4,6.946564886,2,20.1235,182.103,,,,,,,,,,,
5327,0.01796,2.02E-05,125.625,165.3225806,109.1153846,137.3548387,212.4736842,139.4350181,NA,4,4,126.109905,0.19879539,1088.429104,1741.976929,Mussoorie,30.42316585,77.98449064,Forest,4,6.097014925,2,24.436,162.284,,,,,,,,,,,
5328,0.01796,2.02E-05,124.9428571,161,113.4444444,148.5483871,209.6666667,142.8038869,NA,4,4,114.4942832,-0.193080187,974.7372549,1741.976929,Mussoorie,30.42316585,77.98898064,Forest,4,6.054901961,2,23.5466,161.886,,,,,,,,,,,
5329,0.01796,2.02E-05,108.2571429,153.1764706,115.3333333,140.2571429,221.375,137.6226734,NA,4,4,139.2941404,-0.183714356,950.7142857,1741.976929,Mussoorie,30.42316585,77.99347064,Forest,4,6.097744361,2,22.5228,138.432,,,,,,,,,,,
5330,0.01796,2.02E-05,112.6969697,155.8611111,114.1538462,149.3714286,219.6875,137.6357616,NA,4,4,157.8064981,-0.003768503,955.4923077,1741.976929,Mussoorie,30.42316585,77.99796064,Forest,4,6.807692308,2,23.0909,137.488,,,,,,,,,,,
5331,0.01796,2.02E-05,112.6969697,155.8611111,114.1538462,149.3714286,219.6875,137.6357616,NA,4,4,160.2342039,-0.018513847,928.5968992,1741.976929,Mussoorie,30.42316585,78.00245064,Forest,4,7.379844961,3,20.1641,145.484,,,,,,,,,,,
5332,0.01796,2.02E-05,56.08333333,104.5263158,75.53125,85.775,97.52380952,85.63499246,NA,4,4,139.3602362,-0.238148245,855.4666667,1741.976929,Mussoorie,30.42316585,78.00694064,Forest,4,8.303703704,3,21.3305,142.907,,,,,,,,,,,
5333,0.01796,2.02E-05,53.27027027,103.8055556,89.8,79.82051282,92.94736842,84.99697885,NA,4,4,245.2619947,0.223672824,911.5366795,1741.976929,Mussoorie,30.42316585,78.01143064,Forest,4,9.544401544,4,16.3678,191.015,,,,,,,,,,,
5334,0.01796,2.02E-05,58.74285714,104.4857143,85.66666667,84.26315789,97.33333333,86.5852187,NA,4,4,183.1151306,-0.204729658,901.0479705,1741.976929,Mussoorie,30.42316585,78.01592064,Forest,4,9.542435424,4,19.0243,158.498,,,,,,,,,,,
5335,0.01796,2.02E-05,115.2058824,144.84375,132.6176471,142.8611111,191.6,136.1114701,NA,4,4,203.0115871,0.01067028,973.594697,1741.976929,Mussoorie,30.42316585,78.02041064,Forest,4,9.893939394,4,15.181,162.424,,,,,,,,,,,
5336,0.01796,2.02E-05,122.4722222,150.1818182,131.6060606,145.53125,192.6363636,141.8822581,NA,4,4,204.6602158,0.017763729,1004.984733,1741.976929,Mussoorie,30.42316585,78.02490064,Forest,4,9.984732824,4,16.9924,162.122,,,,,,,,,,,
5337,0.01796,2.02E-05,118.0571429,147,129.4848485,148.0625,192.2380952,138.2106136,NA,4,4,153.472286,-0.072935289,1006.565543,1741.976929,Mussoorie,30.42316585,78.02939064,Forest,4,10,4,19.5523,151.06,,,,,,,,,,,
5338,0.01796,2.02E-05,112.0277778,135.3888889,123.59375,140.0689655,182.5,132.1151316,NA,4,4,182.6472318,-0.044187504,1011.113725,1741.976929,Mussoorie,30.42316585,78.03388064,Forest,4,10,4,14.5043,161.02,,,,,,,,,,,
5339,0.01796,2.02E-05,0,0,103.9142857,113.0588235,139.2380952,116.7164179,NA,4,4,211.0404002,-0.029357599,1063.996255,1766.775921,Mussoorie,30.42316585,78.03837064,Forest,4,9.925093633,4,15.7252,162.326,,,,,,,,,,,
5340,0.01796,2.02E-05,0,0,0,0,0,0,NA,4,4,103.5611023,-0.107816921,1038,1919.946167,Mussoorie,30.42316585,78.04286064,Forest,4,9.598455598,4,16.8264,156.062,,,,,,,,,,,
5341,0.01796,2.02E-05,56.19444444,95.47222222,75.6,86.22580645,94.84210526,82.59230769,NA,4,4,159.2243,-0.210564921,985.2269231,1919.946167,Mussoorie,30.42316585,78.04735064,Forest,4,8.661538462,3,17.263,161.642,,,,,,,,,,,
5342,0.01796,2.02E-05,56.75,92.22857143,62.11111111,83.83333333,84.1,75.65204236,NA,4,4,220.5995274,0.025496907,1063.01487,1919.946167,Mussoorie,30.42316585,78.05184064,Forest,4,7.643122677,3,20.4049,160.271,,,,,,,,,,,
5343,0.01796,2.02E-05,104.8055556,132.7428571,93.11764706,128.6944444,130.6,115.0292758,NA,4,4,142.7914353,-0.054381347,1058.509653,1919.946167,Mussoorie,30.42316585,78.05633064,Forest,4,6.308880309,3,22.5252,108.988,,,,,,,,,,,
5344,0.01796,2.02E-05,54.36111111,90.94117647,55.93548387,76.35714286,85.94444444,73.51235585,NA,4,6,223.5608141,-0.166603708,1009.102941,1919.946167,Mussoorie,30.42316585,78.06082064,Forest,6,5.786764706,2,21.9006,170.254,,,,,,,,,,,
5345,0.01796,2.02E-05,54.36111111,90.94117647,55.93548387,76.35714286,85.94444444,73.51235585,NA,4,6,275.5929434,0.094320779,1130.613027,1919.946167,Mussoorie,30.42316585,78.06531064,Forest,6,2.406130268,1,28.4804,228.28,,,,,,,,,,,
5346,0.01796,2.02E-05,47.73529412,89.25714286,60.78125,73.53846154,84.22222222,73.44798658,NA,4,11,284.4217286,-0.078107485,1251.233962,1919.946167,Mussoorie,30.42316585,78.06980064,Forest,11,3.773584906,1,32.0164,236.845,,,,,,,,,,,
5347,0.01796,2.02E-05,102.4545455,136,103.4,137.8214286,173.35,124.2560137,NA,4,3,221.4356259,0.477842904,1422.450758,1919.946167,Mussoorie,30.42316585,78.07429064,Forest,3,5.401515152,2,29.5852,156.788,,,,,,,,,,,
5348,0.01796,2.02E-05,117.7142857,151.6666667,111.8181818,145.6857143,132.5,132.9333333,NA,4,15,175.7042027,-0.179631819,1372.611765,1919.946167,Mussoorie,30.42316585,78.07878064,Forest,15,6.290196078,2,30.5893,94.9882,,,,,,,,,,,
5349,0.01796,2.02E-05,55,86.41666667,103.6,141.3823529,140.6190476,100.8940092,NA,4,15,218.0076897,0.141528103,1498.807407,1919.946167,Mussoorie,30.42316585,78.08327064,Forest,15,5.881481481,2,29.368,157.519,,,,,,,,,,,
5350,0.01796,2.02E-05,110.15625,132.6,101.6875,149.9333333,174.6842105,130.3684211,NA,4,15,145.6066592,0.027748525,1560.242188,1909.073026,Mussoorie,30.42316585,78.08776064,Forest,15,6.0859375,2,16.0667,161.777,,,,,,,,,,,
5351,0.01796,2.02E-05,123.9375,122.6060606,110.0625,152.7241379,211.6470588,139.0343053,NA,4,15,87.51040167,-0.165621278,1458.909091,1765.003906,Mussoorie,30.42316585,78.09225064,Forest,15,5.96969697,2,25.873,151.303,,,,,,,,,,,
5352,0.01796,2.02E-05,134.3939394,141.5454545,118.34375,145.34375,207,141.5918033,NA,4,15,178.8505314,-0.179785884,1386.981132,1765.003906,Mussoorie,30.42316585,78.09674064,Forest,15,6.030188679,2,26.8013,147.275,,,,,,,,,,,
5353,0.01796,2.02E-05,55.72222222,90.08333333,69.09375,85.66666667,92.5,78.00316957,NA,4,15,195.5893017,0.063349783,1503.83908,1765.003906,Mussoorie,30.42316585,78.10123064,Forest,15,5.747126437,2,29.6078,120.966,,,,,,,,,,,
5354,0.01796,2.02E-05,106.2777778,124.2631579,88.13888889,128.4705882,139.2777778,112.9813665,NA,4,15,201.3355359,-0.131000224,1538.344322,1765.003906,Mussoorie,30.42316585,78.10572064,Forest,15,5.575091575,2,31.4717,115.63,,,,,,,,,,,
5355,0.01796,2.02E-05,44.52941176,79.35135135,48.32352941,70.17142857,72.44444444,63.93225806,NA,4,15,164.7272549,0.193408427,1647.436293,1765.003906,Mussoorie,30.42316585,78.11021064,Forest,15,6.108108108,2,30.4308,140.293,,,,,,,,,,,
5356,0.01796,2.02E-05,44.14285714,79.13888889,49.55882353,66.79310345,66,61.6699187,NA,4,17,87.54470738,-0.064197581,1494.873606,1765.003906,Mussoorie,30.42316585,78.11470064,Forest,17,4.022304833,2,21.2426,128.829,,,,,,,,,,,
5357,0.01796,2.02E-05,101.1428571,132.7222222,97.70967742,126.0625,161.6842105,121.4122383,NA,4,17,89.37145092,-0.095994888,1317.667954,1765.003906,Mussoorie,30.42316585,78.11919064,Forest,17,3.328185328,2,30.9201,99.4479,,,,,,,,,,,
5358,0.01796,2.02E-05,108.9714286,138.7714286,117.7714286,139.0588235,165.3,129.3434505,NA,4,17,200.8152291,-0.095728557,1220.877395,1765.003906,Mussoorie,30.42316585,78.12368064,Forest,17,2.582375479,1,28.2983,149.318,,,,,,,,,,,
5359,0.01796,2.02E-05,108.9714286,138.7714286,117.7714286,139.0588235,165.3,129.3434505,NA,4,17,209.5975709,-0.222305929,1256.498113,1765.003906,Mussoorie,30.42316585,78.12817064,Forest,17,2.203773585,1,27.7768,135.026,,,,,,,,,,,
5360,0.01796,2.02E-05,57.94444444,93.58333333,75.91428571,84.22222222,90.27777778,82.29538462,NA,4,17,219.5935771,-0.158018365,1383.066667,1765.003906,Mussoorie,30.42316585,78.13266064,Forest,17,2,1,27.6,151.824,,,,,,,,,,,
5361,0.01796,2.02E-05,104.3333333,138.9428571,114.3823529,138.28125,157,125.4552716,NA,4,17,222.3512054,0.129707304,1533.730627,1761.919325,Mussoorie,30.42316585,78.13715064,Forest,17,2.147601476,1,30.6764,151.852,,,,,,,,,,,
5362,0.01796,2.02E-05,110.3428571,132.6470588,113.7352941,132.0294118,158.3529412,126.8034591,NA,4,17,121.855669,0.25251858,1557.359073,1618.177856,Mussoorie,30.42316585,78.14164064,Forest,17,3.737451737,1,31.3633,99.7838,,,,,,,,,,,
5363,0.01796,2.02E-05,113.5294118,133.5714286,122,141.1515152,159.7222222,133.8789308,NA,4,14,113.5511407,-0.147154287,1380.369403,1618.177856,Mussoorie,30.42316585,78.14613064,Forest,14,5.888059701,2,33.6491,93.3619,,,,,,,,,,,
5364,0.01796,2.02E-05,117.2,133,121.3714286,133.5625,179.7894737,133.2941176,NA,4,17,253.4397363,-0.058696161,1384.535849,1618.177856,Mussoorie,30.42316585,78.15062064,Forest,17,3.705660377,2,31.6968,191.989,,,,,,,,,,,
5365,0.01796,2.02E-05,114.8529412,125.4545455,108.5294118,134.862069,180.5882353,123.4453507,NA,4,14,228.6457529,0.20989249,1528.675573,1618.177856,Mussoorie,30.42316585,78.15511064,Forest,14,7.091603053,3,27.2018,188.935,,,,,,,,,,,
5366,0.01796,2.02E-05,107.6666667,141.1176471,104.4117647,128.0714286,186.3333333,118.8594507,NA,4,14,166.4743512,-0.194601136,1578.092593,1618.177856,Mussoorie,30.42316585,78.15960064,Forest,14,7.318518519,3,23.4921,178.893,,,,,,,,,,,
5367,0.01796,2.02E-05,100.875,123.0294118,97.8,121.7878788,174.8,115.0047923,NA,4,14,222.0120871,-0.036022429,1666.243137,1618.177856,Mussoorie,30.42316585,78.16409064,Forest,14,4.517647059,2,25.041,160.012,,,,,,,,,,,
5368,0.01796,2.02E-05,97.83333333,113.0909091,96.86111111,115.0606061,183.5882353,107.5032051,NA,4,17,264.9637463,-0.139385274,1769.160448,1618.177856,Mussoorie,30.42316585,78.16858064,Forest,17,2.910447761,1,28.0805,186.257,,,,,,,,,,,
5369,0.01796,2.02E-05,50.37142857,78.97142857,66.30555556,68.19354839,80.88888889,67.98376623,NA,4,17,178.1611201,0.213621345,1856.670543,1618.177856,Mussoorie,30.42316585,78.17307064,Forest,17,2.457364341,1,26.5328,171.845,,,,,,,,,,,
5370,0.01796,2.02E-05,45.97142857,76.30555556,88.57142857,107.3235294,113.9444444,82.87675507,NA,4,17,68.51627869,0.012621593,1670.312977,1618.177856,Mussoorie,30.42316585,78.17756064,Forest,17,3.65648855,2,35.2152,120.565,,,,,,,,,,,
5371,0.01796,2.02E-05,85.82857143,137.5945946,108.4166667,111.3714286,106.05,107.9677419,NA,4,17,158.4771775,-0.423099733,1545.689394,1618.177856,Mussoorie,30.42316585,78.18205064,Forest,17,4.560606061,2,34.0103,128.86,,,,,,,,,,,
5372,0.01796,2.02E-05,86.47368421,137.2222222,103.8888889,115.2162162,109.8888889,110.7280967,NA,4,15,212.9958334,0.040356154,1694.54023,1618.177856,Mussoorie,30.42316585,78.18654064,Forest,15,6.551724138,2,39.3996,113.801,,,,,,,,,,,
5373,0.01796,2.02E-05,86.47368421,137.2222222,103.8888889,115.2162162,109.8888889,110.7280967,NA,4,15,174.4067024,0.274220699,1802.551471,1440.54861,Mussoorie,30.42316585,78.19103064,Forest,15,5.691176471,2,31.4227,88.6324,,,,,,,,,,,
5374,0.01796,2.02E-05,91.13513514,130.5833333,105.8285714,115.9444444,122.0909091,115.5134731,NA,4,15,125.460012,0.002364406,1682.378378,1437.418579,Mussoorie,30.42316585,78.19552064,Forest,15,4.16988417,2,32.5633,68.7683,,,,,,,,,,,
5375,0.01796,2.02E-05,91.51282051,130.5555556,103.3142857,105.3513514,116.6842105,112.9525223,NA,4,15,222.0090981,-0.083918906,1603.718519,1437.418579,Mussoorie,30.42316585,78.20001064,Forest,15,4.414814815,2,28.8712,164.163,,,,,,,,,,,
5376,0.01796,2.02E-05,105.1111111,141.7714286,102.5142857,136.3529412,150.9,122.0185759,NA,4,15,268.6320331,-0.119649867,1749.069231,1437.418579,Mussoorie,30.42316585,78.20450064,Forest,15,4.238461538,2,32.8256,190.8,,,,,,,,,,,
